Year,Week,Home Team,Home Score,Away Team,Away Score,Month,Day,Time
2015,17,SF,19,STL,16,1,3,1451856300
2015,17,DEN,27,SD,20,1,3,1451856300
2015,17,ARI,6,SEA,36,1,3,1451856300
2016,1,DEN,21,CAR,20,9,8,1473381000
2016,1,ATL,24,TB,31,9,11,1473613200
2016,1,BAL,13,BUF,7,9,11,1473613200
2016,1,HOU,23,CHI,14,9,11,1473613200
2016,1,JAX,23,GB,27,9,11,1473613200
2016,1,KC,33,SD,27,9,11,1473613200
2016,1,NO,34,OAK,35,9,11,1473613200
2016,1,NYJ,22,CIN,23,9,11,1473613200
2016,1,PHI,29,CLE,10,9,11,1473613200
2016,1,TEN,16,MIN,25,9,11,1473613200
2016,1,SEA,12,MIA,10,9,11,1473624300
2016,1,DAL,19,NYG,20,9,11,1473625500
2016,1,IND,35,DET,39,9,11,1473625500
2016,1,ARI,21,NE,23,9,11,1473640200
2016,1,WAS,16,PIT,38,9,12,1473721800
2016,1,SF,28,LA,0,9,12,1473733200
2016,2,BUF,31,NYJ,37,9,15,1473985500
2016,2,CAR,46,SF,27,9,18,1474218000
2016,2,CLE,20,BAL,25,9,18,1474218000
2016,2,DET,15,TEN,16,9,18,1474218000
2016,2,HOU,19,KC,12,9,18,1474218000
2016,2,NE,31,MIA,24,9,18,1474218000
2016,2,NYG,16,NO,13,9,18,1474218000
2016,2,PIT,24,CIN,16,9,18,1474218000
2016,2,WAS,23,DAL,27,9,18,1474218000
2016,2,ARI,40,TB,7,9,18,1474229100
2016,2,LA,9,SEA,3,9,18,1474229100
2016,2,DEN,34,IND,20,9,18,1474230300
2016,2,OAK,28,ATL,35,9,18,1474230300
2016,2,SD,38,JAX,14,9,18,1474230300
2016,2,MIN,17,GB,14,9,18,1474245000
2016,2,CHI,14,PHI,29,9,19,1474331400
2016,3,NE,27,HOU,0,9,22,1474590300
2016,3,BUF,33,ARI,18,9,25,1474822800
2016,3,CAR,10,MIN,22,9,25,1474822800
2016,3,CIN,17,DEN,29,9,25,1474822800
2016,3,GB,34,DET,27,9,25,1474822800
2016,3,JAX,17,BAL,19,9,25,1474822800
2016,3,MIA,30,CLE,24,9,25,1474822800
2016,3,NYG,27,WAS,29,9,25,1474822800
2016,3,TEN,10,OAK,17,9,25,1474822800
2016,3,SEA,37,SF,18,9,25,1474833900
2016,3,TB,32,LA,37,9,25,1474833900
2016,3,PHI,34,PIT,3,9,25,1474835100
2016,3,IND,26,SD,22,9,25,1474835100
2016,3,KC,24,NYJ,3,9,25,1474835100
2016,3,DAL,31,CHI,17,9,25,1474849800
2016,3,NO,32,ATL,45,9,26,1474936200
2016,4,CIN,22,MIA,7,9,29,1475195100
2016,4,JAX,30,IND,27,10,2,1475415000
2016,4,ATL,48,CAR,33,10,2,1475427600
2016,4,BAL,27,OAK,28,10,2,1475427600
2016,4,CHI,17,DET,14,10,2,1475427600
2016,4,HOU,27,TEN,20,10,2,1475427600
2016,4,NE,0,BUF,16,10,2,1475427600
2016,4,NYJ,17,SEA,27,10,2,1475427600
2016,4,WAS,31,CLE,20,10,2,1475427600
2016,4,TB,7,DEN,27,10,2,1475438700
2016,4,ARI,13,LA,17,10,2,1475439900
2016,4,SD,34,NO,35,10,2,1475439900
2016,4,SF,17,DAL,24,10,2,1475439900
2016,4,PIT,43,KC,14,10,2,1475454600
2016,4,MIN,24,NYG,10,10,3,1475541000
2016,5,SF,21,ARI,33,10,6,1475799900
2016,5,CLE,13,NE,33,10,9,1476032400
2016,5,DET,24,PHI,23,10,9,1476032400
2016,5,IND,29,CHI,23,10,9,1476032400
2016,5,MIA,17,TEN,30,10,9,1476032400
2016,5,BAL,10,WAS,16,10,9,1476032400
2016,5,MIN,31,HOU,13,10,9,1476032400
2016,5,PIT,31,NYJ,13,10,9,1476032400
2016,5,DEN,16,ATL,23,10,9,1476043500
2016,5,DAL,28,CIN,14,10,9,1476044700
2016,5,LA,19,BUF,30,10,9,1476044700
2016,5,OAK,34,SD,31,10,9,1476044700
2016,5,GB,23,NYG,16,10,9,1476059400
2016,5,CAR,14,TB,17,10,10,1476145800
2016,6,SD,21,DEN,13,10,13,1476404700
2016,6,BUF,45,SF,16,10,16,1476637200
2016,6,CHI,16,JAX,17,10,16,1476637200
2016,6,DET,31,LA,28,10,16,1476637200
2016,6,MIA,30,PIT,15,10,16,1476637200
2016,6,NE,35,CIN,17,10,16,1476637200
2016,6,NO,41,CAR,38,10,16,1476637200
2016,6,NYG,27,BAL,23,10,16,1476637200
2016,6,TEN,28,CLE,26,10,16,1476637200
2016,6,WAS,27,PHI,20,10,16,1476637200
2016,6,OAK,10,KC,26,10,16,1476648300
2016,6,GB,16,DAL,30,10,16,1476649500
2016,6,SEA,26,ATL,24,10,16,1476649500
2016,6,HOU,26,IND,23,10,16,1476664200
2016,6,ARI,28,NYJ,3,10,17,1476750600
2016,7,GB,26,CHI,10,10,20,1477009500
2016,7,LA,10,NYG,17,10,23,1477229400
2016,7,CIN,31,CLE,17,10,23,1477242000
2016,7,DET,20,WAS,17,10,23,1477242000
2016,7,JAX,16,OAK,33,10,23,1477242000
2016,7,KC,27,NO,21,10,23,1477242000
2016,7,MIA,28,BUF,25,10,23,1477242000
2016,7,NYJ,24,BAL,16,10,23,1477242000
2016,7,PHI,21,MIN,10,10,23,1477242000
2016,7,TEN,26,IND,34,10,23,1477242000
2016,7,ATL,30,SD,33,10,23,1477253100
2016,7,SF,17,TB,34,10,23,1477253100
2016,7,PIT,16,NE,27,10,23,1477254300
2016,7,ARI,6,SEA,6,10,23,1477269000
2016,7,DEN,27,HOU,9,10,24,1477355400
2016,8,TEN,36,JAX,22,10,27,1477614300
2016,8,CIN,27,WAS,27,10,30,1477834200
2016,8,ATL,33,GB,32,10,30,1477846800
2016,8,BUF,25,NE,41,10,30,1477846800
2016,8,CLE,28,NYJ,31,10,30,1477846800
2016,8,HOU,20,DET,13,10,30,1477846800
2016,8,IND,14,KC,30,10,30,1477846800
2016,8,NO,25,SEA,20,10,30,1477846800
2016,8,TB,24,OAK,30,10,30,1477846800
2016,8,DEN,27,SD,19,10,30,1477857900
2016,8,CAR,30,ARI,20,10,30,1477859100
2016,8,DAL,29,PHI,23,10,30,1477873800
2016,8,CHI,20,MIN,10,10,31,1477960200
2016,9,TB,28,ATL,43,11,3,1478219100
2016,9,BAL,21,PIT,14,11,6,1478455200
2016,9,CLE,10,DAL,35,11,6,1478455200
2016,9,KC,19,JAX,14,11,6,1478455200
2016,9,MIA,27,NYJ,23,11,6,1478455200
2016,9,MIN,16,DET,22,11,6,1478455200
2016,9,NYG,28,PHI,23,11,6,1478455200
2016,9,LA,10,CAR,13,11,6,1478466300
2016,9,SF,23,NO,41,11,6,1478466300
2016,9,GB,26,IND,31,11,6,1478467500
2016,9,SD,43,TEN,35,11,6,1478467500
2016,9,OAK,30,DEN,20,11,6,1478482200
2016,9,SEA,31,BUF,25,11,7,1478568600
2016,10,BAL,28,CLE,7,11,10,1478827500
2016,10,JAX,21,HOU,24,11,13,1479060000
2016,10,NO,23,DEN,25,11,13,1479060000
2016,10,NYJ,6,LA,9,11,13,1479060000
2016,10,PHI,24,ATL,15,11,13,1479060000
2016,10,CAR,17,KC,20,11,13,1479060000
2016,10,TB,36,CHI,10,11,13,1479060000
2016,10,TEN,47,GB,25,11,13,1479060000
2016,10,WAS,26,MIN,20,11,13,1479060000
2016,10,SD,24,MIA,31,11,13,1479071100
2016,10,ARI,23,SF,20,11,13,1479072300
2016,10,PIT,30,DAL,35,11,13,1479072300
2016,10,NE,24,SEA,31,11,13,1479087000
2016,10,NYG,21,CIN,20,11,14,1479173400
2016,11,CAR,23,NO,20,11,17,1479432300
2016,11,CLE,9,PIT,24,11,20,1479664800
2016,11,DAL,27,BAL,17,11,20,1479664800
2016,11,DET,26,JAX,19,11,20,1479664800
2016,11,IND,24,TEN,17,11,20,1479664800
2016,11,CIN,12,BUF,16,11,20,1479664800
2016,11,KC,17,TB,19,11,20,1479664800
2016,11,MIN,30,ARI,24,11,20,1479664800
2016,11,NYG,22,CHI,16,11,20,1479664800
2016,11,LA,10,MIA,14,11,20,1479675900
2016,11,SF,17,NE,30,11,20,1479677100
2016,11,SEA,26,PHI,15,11,20,1479677100
2016,11,WAS,42,GB,24,11,20,1479691800
2016,11,OAK,27,HOU,20,11,21,1479778200
2016,12,DET,16,MIN,13,11,24,1480008600
2016,12,DAL,31,WAS,26,11,24,1480023000
2016,12,IND,7,PIT,28,11,24,1480037400
2016,12,CHI,21,TEN,27,11,27,1480269600
2016,12,BUF,28,JAX,21,11,27,1480269600
2016,12,BAL,19,CIN,14,11,27,1480269600
2016,12,ATL,38,ARI,19,11,27,1480269600
2016,12,CLE,13,NYG,27,11,27,1480269600
2016,12,HOU,13,SD,21,11,27,1480269600
2016,12,MIA,31,SF,24,11,27,1480269600
2016,12,NO,49,LA,21,11,27,1480269600
2016,12,TB,14,SEA,5,11,27,1480280700
2016,12,DEN,27,KC,24,11,27,1480281900
2016,12,OAK,35,CAR,32,11,27,1480281900
2016,12,NYJ,17,NE,22,11,27,1480296600
2016,12,PHI,13,GB,27,11,28,1480383000
2016,13,MIN,15,DAL,17,12,1,1480641900
2016,13,ATL,28,KC,29,12,4,1480874400
2016,13,BAL,38,MIA,6,12,4,1480874400
2016,13,CHI,26,SF,6,12,4,1480874400
2016,13,CIN,32,PHI,14,12,4,1480874400
2016,13,GB,21,HOU,13,12,4,1480874400
2016,13,JAX,10,DEN,20,12,4,1480874400
2016,13,NE,26,LA,10,12,4,1480874400
2016,13,NO,13,DET,28,12,4,1480874400
2016,13,OAK,38,BUF,24,12,4,1480885500
2016,13,ARI,31,WAS,23,12,4,1480886700
2016,13,PIT,24,NYG,14,12,4,1480886700
2016,13,SD,21,TB,28,12,4,1480886700
2016,13,SEA,40,CAR,7,12,4,1480901400
2016,13,NYJ,10,IND,41,12,5,1480987800
2016,14,KC,21,OAK,13,12,8,1481246700
2016,14,BUF,20,PIT,27,12,11,1481479200
2016,14,CAR,28,SD,16,12,11,1481479200
2016,14,CLE,10,CIN,23,12,11,1481479200
2016,14,DET,20,CHI,17,12,11,1481479200
2016,14,IND,17,HOU,22,12,11,1481479200
2016,14,JAX,16,MIN,25,12,11,1481479200
2016,14,MIA,26,ARI,23,12,11,1481479200
2016,14,PHI,22,WAS,27,12,11,1481479200
2016,14,TB,16,NO,11,12,11,1481479200
2016,14,TEN,13,DEN,10,12,11,1481479200
2016,14,SF,17,NYJ,23,12,11,1481490300
2016,14,GB,38,SEA,10,12,11,1481491500
2016,14,LA,14,ATL,42,12,11,1481491500
2016,14,NYG,10,DAL,7,12,11,1481506200
2016,14,NE,30,BAL,23,12,12,1481592600
2016,15,SEA,24,LA,3,12,15,1481851500
2016,15,NYJ,13,MIA,34,12,17,1482024300
2016,15,CHI,27,GB,30,12,18,1482084000
2016,15,DAL,26,TB,20,12,18,1482084000
2016,15,HOU,21,JAX,20,12,18,1482084000
2016,15,BUF,33,CLE,13,12,18,1482084000
2016,15,BAL,27,PHI,26,12,18,1482084000
2016,15,KC,17,TEN,19,12,18,1482084000
2016,15,MIN,6,IND,34,12,18,1482084000
2016,15,NYG,17,DET,6,12,18,1482084000
2016,15,ARI,41,NO,48,12,18,1482095100
2016,15,ATL,41,SF,13,12,18,1482095100
2016,15,DEN,3,NE,16,12,18,1482096300
2016,15,SD,16,OAK,19,12,18,1482096300
2016,15,CIN,20,PIT,24,12,18,1482111000
2016,15,WAS,15,CAR,26,12,19,1482197400
2016,16,PHI,24,NYG,19,12,22,1482456300
2016,16,BUF,31,MIA,34,12,24,1482602400
2016,16,CAR,16,ATL,33,12,24,1482602400
2016,16,CHI,21,WAS,41,12,24,1482602400
2016,16,CLE,20,SD,17,12,24,1482602400
2016,16,GB,38,MIN,25,12,24,1482602400
2016,16,JAX,38,TEN,17,12,24,1482602400
2016,16,NE,41,NYJ,3,12,24,1482602400
2016,16,NO,31,TB,24,12,24,1482602400
2016,16,OAK,33,IND,25,12,24,1482613500
2016,16,SEA,31,ARI,34,12,24,1482614700
2016,16,LA,21,SF,22,12,24,1482614700
2016,16,HOU,12,CIN,10,12,24,1482629100
2016,16,PIT,31,BAL,27,12,25,1482701400
2016,16,KC,33,DEN,10,12,25,1482715800
2016,16,DAL,42,DET,21,12,26,1482802200
2016,17,ATL,38,NO,32,1,1,1483293600
2016,17,DET,24,GB,31,1,1,1483293600
2016,17,IND,24,JAX,20,1,1,1483293600
2016,17,MIA,14,NE,35,1,1,1483293600
2016,17,MIN,38,CHI,10,1,1,1483293600
2016,17,NYJ,30,BUF,10,1,1,1483293600
2016,17,PHI,27,DAL,13,1,1,1483293600
2016,17,PIT,27,CLE,24,1,1,1483293600
2016,17,TB,17,CAR,16,1,1,1483293600
2016,17,TEN,24,HOU,17,1,1,1483293600
2016,17,WAS,10,NYG,19,1,1,1483293600
2016,17,CIN,27,BAL,10,1,1,1483293600
2016,17,SF,23,SEA,25,1,1,1483305900
2016,17,DEN,24,OAK,6,1,1,1483305900
2016,17,LA,6,ARI,44,1,1,1483305900
2016,17,SD,27,KC,37,1,1,1483305900
2017,1,NE,27,KC,42,9,7,1504830600
2017,1,BUF,21,NYJ,12,9,10,1505062800
2017,1,CHI,17,ATL,23,9,10,1505062800
2017,1,CIN,0,BAL,20,9,10,1505062800
2017,1,CLE,18,PIT,21,9,10,1505062800
2017,1,DET,35,ARI,23,9,10,1505062800
2017,1,HOU,7,JAX,29,9,10,1505062800
2017,1,MIA,20,TB,30,11,19,1505062800
2017,1,TEN,16,OAK,26,9,10,1505062800
2017,1,WAS,17,PHI,30,9,10,1505062800
2017,1,LA,46,IND,9,9,10,1505073900
2017,1,GB,17,SEA,9,9,10,1505075100
2017,1,SF,3,CAR,23,9,10,1505075100
2017,1,DAL,19,NYG,3,9,10,1505089800
2017,1,MIN,29,NO,19,9,11,1505171400
2017,1,DEN,24,LAC,21,9,11,1505182800
2017,2,CIN,9,HOU,13,9,14,1505435100
2017,2,BAL,24,CLE,10,9,17,1505667600
2017,2,CAR,9,BUF,3,9,17,1505667600
2017,2,IND,13,ARI,16,9,17,1505667600
2017,2,JAX,16,TEN,37,9,17,1505667600
2017,2,KC,27,PHI,20,9,17,1505667600
2017,2,NO,20,NE,36,9,17,1505667600
2017,2,PIT,26,MIN,9,9,17,1505667600
2017,2,TB,29,CHI,7,9,17,1505667600
2017,2,LAC,17,MIA,19,9,17,1505678700
2017,2,OAK,45,NYJ,20,9,17,1505678700
2017,2,DEN,42,DAL,17,9,17,1505679900
2017,2,LA,20,WAS,27,9,17,1505679900
2017,2,SEA,12,SF,9,9,17,1505679900
2017,2,ATL,34,GB,23,9,17,1505694600
2017,2,NYG,10,DET,24,9,18,1505781000
2017,3,SF,39,LA,41,9,21,1506039900
2017,3,JAX,44,BAL,7,9,24,1506259800
2017,3,BUF,26,DEN,16,9,24,1506272400
2017,3,CAR,13,NO,34,9,24,1506272400
2017,3,CHI,23,PIT,17,9,24,1506272400
2017,3,DET,26,ATL,30,9,24,1506272400
2017,3,IND,31,CLE,28,9,24,1506272400
2017,3,MIN,34,TB,17,9,24,1506272400
2017,3,NE,36,HOU,33,9,24,1506272400
2017,3,NYJ,20,MIA,6,9,24,1506272400
2017,3,PHI,27,NYG,24,9,24,1506272400
2017,3,TEN,33,SEA,27,9,24,1506283500
2017,3,GB,27,CIN,24,9,24,1506284700
2017,3,LAC,10,KC,24,9,24,1506284700
2017,3,WAS,27,OAK,10,9,24,1506299400
2017,3,ARI,17,DAL,28,9,25,1506385800
2017,4,GB,35,CHI,14,9,28,1506644700
2017,4,MIA,0,NO,20,10,1,1506864600
2017,4,ATL,17,BUF,23,10,1,1506877200
2017,4,BAL,9,PIT,26,10,1,1506877200
2017,4,CLE,7,CIN,31,10,1,1506877200
2017,4,DAL,30,LA,35,10,1,1506877200
2017,4,HOU,57,TEN,14,10,1,1506877200
2017,4,MIN,7,DET,14,10,1,1506877200
2017,4,NE,30,CAR,33,10,1,1506877200
2017,4,NYJ,23,JAX,20,10,1,1506877200
2017,4,ARI,18,SF,15,10,1,1506888300
2017,4,LAC,24,PHI,26,10,1,1506888300
2017,4,TB,25,NYG,23,10,1,1506888300
2017,4,DEN,16,OAK,10,10,1,1506889500
2017,4,SEA,46,IND,18,10,1,1506904200
2017,4,KC,29,WAS,20,10,2,1506990600
2017,5,TB,14,NE,19,10,5,1507249500
2017,5,CLE,14,NYJ,17,10,8,1507482000
2017,5,DET,24,CAR,27,10,8,1507482000
2017,5,IND,26,SF,23,10,8,1507482000
2017,5,MIA,16,TEN,10,10,8,1507482000
2017,5,CIN,20,BUF,16,10,8,1507482000
2017,5,NYG,22,LAC,27,10,8,1507482000
2017,5,PHI,34,ARI,7,10,8,1507482000
2017,5,PIT,9,JAX,30,10,8,1507482000
2017,5,LA,10,SEA,16,10,8,1507493100
2017,5,OAK,17,BAL,30,10,8,1507493100
2017,5,DAL,31,GB,35,10,8,1507494300
2017,5,HOU,34,KC,42,10,8,1507509000
2017,5,CHI,17,MIN,20,10,9,1507595400
2017,6,CAR,23,PHI,28,10,12,1507854300
2017,6,BAL,24,CHI,27,10,15,1508086800
2017,6,HOU,33,CLE,17,10,15,1508086800
2017,6,MIN,23,GB,10,10,15,1508086800
2017,6,NO,52,DET,38,10,15,1508086800
2017,6,ATL,17,MIA,20,10,15,1508086800
2017,6,NYJ,17,NE,24,10,15,1508086800
2017,6,WAS,26,SF,24,10,15,1508086800
2017,6,ARI,38,TB,33,10,15,1508097900
2017,6,JAX,17,LA,27,10,15,1508097900
2017,6,KC,13,PIT,19,10,15,1508099100
2017,6,OAK,16,LAC,17,10,15,1508099100
2017,6,DEN,10,NYG,23,10,15,1508113800
2017,6,TEN,36,IND,22,10,16,1508200200
2017,7,OAK,31,KC,30,10,19,1508459100
2017,7,BUF,30,TB,27,10,22,1508691600
2017,7,CHI,17,CAR,3,10,22,1508691600
2017,7,CLE,9,TEN,12,10,22,1508691600
2017,7,GB,17,NO,26,10,22,1508691600
2017,7,IND,0,JAX,27,10,22,1508691600
2017,7,LA,33,ARI,0,10,22,1508691600
2017,7,MIA,31,NYJ,28,10,22,1508691600
2017,7,MIN,24,BAL,16,10,22,1508691600
2017,7,PIT,29,CIN,14,10,22,1508691600
2017,7,SF,10,DAL,40,10,22,1508702700
2017,7,LAC,21,DEN,0,10,22,1508703900
2017,7,NYG,7,SEA,24,10,22,1508703900
2017,7,NE,23,ATL,7,10,22,1508718600
2017,7,PHI,34,WAS,24,10,23,1508805000
2017,8,BAL,40,MIA,0,10,26,1509063900
2017,8,CLE,16,MIN,33,10,29,1509283800
2017,8,BUF,34,OAK,14,10,29,1509296400
2017,8,CIN,24,IND,23,10,29,1509296400
2017,8,NE,21,LAC,13,10,29,1509296400
2017,8,NO,20,CHI,12,10,29,1509296400
2017,8,NYJ,20,ATL,25,10,29,1509296400
2017,8,PHI,33,SF,10,10,29,1509296400
2017,8,TB,3,CAR,17,10,29,1509296400
2017,8,SEA,41,HOU,38,10,29,1509307500
2017,8,WAS,19,DAL,33,10,29,1509308700
2017,8,DET,15,PIT,20,10,29,1509323400
2017,8,KC,29,DEN,19,10,30,1509409800
2017,9,NYJ,34,BUF,21,11,2,1509668700
2017,9,HOU,14,IND,20,11,5,1509904800
2017,9,JAX,23,CIN,7,11,5,1509904800
2017,9,NO,30,TB,10,11,5,1509904800
2017,9,NYG,17,LA,51,11,5,1509904800
2017,9,CAR,20,ATL,17,11,5,1509904800
2017,9,PHI,51,DEN,23,11,5,1509904800
2017,9,TEN,23,BAL,20,11,5,1509904800
2017,9,SF,10,ARI,20,11,5,1509915900
2017,9,SEA,14,WAS,17,11,5,1509915900
2017,9,DAL,28,KC,17,11,5,1509917100
2017,9,MIA,24,OAK,27,11,5,1509931800
2017,9,GB,17,DET,30,11,6,1510018200
2017,10,ARI,16,SEA,22,11,9,1510277100
2017,10,CHI,16,GB,23,11,12,1510509600
2017,10,DET,38,CLE,24,11,12,1510509600
2017,10,IND,17,PIT,20,11,12,1510509600
2017,10,JAX,20,LAC,17,11,12,1510509600
2017,10,BUF,10,NO,47,11,12,1510509600
2017,10,TB,15,NYJ,10,11,12,1510509600
2017,10,TEN,24,CIN,20,11,12,1510509600
2017,10,WAS,30,MIN,38,11,12,1510509600
2017,10,LA,33,HOU,7,11,12,1510520700
2017,10,ATL,27,DAL,7,11,12,1510521900
2017,10,SF,31,NYG,21,11,12,1510521900
2017,10,DEN,16,NE,41,11,12,1510536600
2017,10,CAR,45,MIA,21,11,13,1510623000
2017,11,PIT,40,TEN,17,11,16,1510881900
2017,11,CLE,7,JAX,19,11,19,1511114400
2017,11,GB,0,BAL,23,11,19,1511114400
2017,11,HOU,31,ARI,21,11,19,1511114400
2017,11,MIN,24,LA,7,11,19,1511114400
2017,11,CHI,24,DET,27,11,19,1511114400
2017,11,NO,34,WAS,31,11,19,1511114400
2017,11,NYG,12,KC,9,11,19,1511114400
2017,11,LAC,54,BUF,24,11,19,1511125500
2017,11,DEN,17,CIN,20,11,19,1511126700
2017,11,OAK,8,NE,33,11,19,1511126700
2017,11,DAL,9,PHI,37,11,19,1511141400
2017,11,SEA,31,ATL,34,11,20,1511227800
2017,12,DET,23,MIN,30,11,23,1511458200
2017,12,DAL,6,LAC,28,11,23,1511472600
2017,12,WAS,20,NYG,10,11,23,1511487000
2017,12,KC,10,BUF,16,11,26,1511719200
2017,12,IND,16,TEN,20,11,26,1511719200
2017,12,CIN,30,CLE,16,11,26,1511719200
2017,12,ATL,34,TB,20,11,26,1511719200
2017,12,NE,35,MIA,17,11,26,1511719200
2017,12,NYJ,27,CAR,35,11,26,1511719200
2017,12,PHI,31,CHI,3,11,26,1511719200
2017,12,LA,26,NO,20,11,26,1511730300
2017,12,SF,13,SEA,24,11,26,1511730300
2017,12,ARI,27,JAX,24,11,26,1511731500
2017,12,OAK,21,DEN,14,11,26,1511731500
2017,12,PIT,31,GB,28,11,26,1511746200
2017,12,BAL,23,HOU,16,11,27,1511832600
2017,13,DAL,38,WAS,14,11,30,1512091500
2017,13,ATL,9,MIN,14,12,3,1512324000
2017,13,BAL,44,DET,20,12,3,1512324000
2017,13,BUF,3,NE,23,12,3,1512324000
2017,13,CHI,14,SF,15,12,3,1512324000
2017,13,GB,26,TB,20,12,3,1512324000
2017,13,JAX,30,IND,10,12,3,1512324000
2017,13,MIA,35,DEN,9,12,3,1512324000
2017,13,NO,31,CAR,21,12,3,1512324000
2017,13,NYJ,38,KC,31,12,3,1512324000
2017,13,TEN,24,HOU,13,12,3,1512324000
2017,13,LAC,19,CLE,10,12,3,1512335100
2017,13,ARI,16,LA,32,12,3,1512336300
2017,13,OAK,24,NYG,17,12,3,1512336300
2017,13,SEA,24,PHI,10,12,3,1512351000
2017,13,CIN,20,PIT,23,12,4,1512437400
2017,14,ATL,20,NO,17,12,7,1512696300
2017,14,BUF,13,IND,7,12,10,1512928800
2017,14,CAR,31,MIN,24,12,10,1512928800
2017,14,CIN,7,CHI,33,12,10,1512928800
2017,14,CLE,21,GB,27,12,10,1512928800
2017,14,HOU,16,SF,26,12,10,1512928800
2017,14,JAX,30,SEA,24,12,10,1512928800
2017,14,KC,26,OAK,15,12,10,1512928800
2017,14,TB,21,DET,24,12,10,1512928800
2017,14,ARI,12,TEN,7,12,10,1512939900
2017,14,DEN,23,NYJ,0,12,10,1512939900
2017,14,LAC,30,WAS,13,12,10,1512939900
2017,14,LA,35,PHI,43,12,10,1512941100
2017,14,NYG,10,DAL,30,12,10,1512941100
2017,14,PIT,39,BAL,38,12,10,1512955800
2017,14,MIA,27,NE,20,12,11,1513042200
2017,15,IND,13,DEN,25,12,14,1513301100
2017,15,DET,20,CHI,10,12,16,1513459800
2017,15,KC,30,LAC,13,12,16,1513473900
2017,15,JAX,45,HOU,7,12,17,1513533600
2017,15,CLE,10,BAL,27,12,17,1513533600
2017,15,CAR,31,GB,24,12,17,1513533600
2017,15,BUF,24,MIA,16,12,17,1513533600
2017,15,MIN,34,CIN,7,12,17,1513533600
2017,15,NO,31,NYJ,19,12,17,1513533600
2017,15,NYG,29,PHI,34,12,17,1513533600
2017,15,WAS,20,ARI,15,12,17,1513533600
2017,15,SEA,7,LA,42,12,17,1513544700
2017,15,PIT,24,NE,27,12,17,1513545900
2017,15,SF,25,TEN,23,12,17,1513545900
2017,15,OAK,17,DAL,20,12,17,1513560600
2017,15,TB,21,ATL,24,12,18,1513647000
2017,16,BAL,23,IND,16,12,23,1514064600
2017,16,GB,0,MIN,16,12,23,1514079000
2017,16,CIN,26,DET,17,12,24,1514138400
2017,16,KC,29,MIA,13,12,24,1514138400
2017,16,NE,37,BUF,16,12,24,1514138400
2017,16,CHI,20,CLE,3,12,24,1514138400
2017,16,CAR,22,TB,19,12,24,1514138400
2017,16,NO,23,ATL,13,12,24,1514138400
2017,16,NYJ,7,LAC,14,12,24,1514138400
2017,16,TEN,23,LA,27,12,24,1514138400
2017,16,WAS,27,DEN,11,12,24,1514138400
2017,16,SF,44,JAX,33,12,24,1514149500
2017,16,DAL,12,SEA,21,12,24,1514150700
2017,16,ARI,23,NYG,0,12,24,1514150700
2017,16,HOU,6,PIT,34,12,25,1514237400
2017,16,PHI,19,OAK,10,12,25,1514251800
2017,17,ATL,22,CAR,10,12,31,1514743200
2017,17,DET,35,GB,11,12,31,1514743200
2017,17,IND,22,HOU,13,12,31,1514743200
2017,17,MIA,16,BUF,22,12,31,1514743200
2017,17,MIN,23,CHI,10,12,31,1514743200
2017,17,NE,26,NYJ,6,12,31,1514743200
2017,17,NYG,18,WAS,10,12,31,1514743200
2017,17,PHI,0,DAL,6,12,31,1514743200
2017,17,PIT,28,CLE,24,12,31,1514743200
2017,17,TB,31,NO,24,12,31,1514743200
2017,17,TEN,15,JAX,10,12,31,1514743200
2017,17,BAL,27,CIN,31,12,31,1514743200
2017,17,SEA,24,ARI,26,12,31,1514755500
2017,17,DEN,24,KC,27,12,31,1514755500
2017,17,LAC,30,OAK,10,12,31,1514755500
2017,17,LA,13,SF,34,12,31,1514755500
2018,1,PHI,18,ATL,12,9,6,1536279600
2018,1,BAL,47,BUF,3,9,9,1536512400
2018,1,CLE,21,PIT,21,9,9,1536512400
2018,1,IND,23,CIN,34,9,9,1536512400
2018,1,MIA,27,TEN,20,9,9,1536512400
2018,1,MIN,24,SF,16,9,9,1536512400
2018,1,NE,27,HOU,20,9,9,1536512400
2018,1,NO,40,TB,48,9,9,1536512400
2018,1,NYG,15,JAX,20,9,9,1536512400
2018,1,LAC,28,KC,38,9,9,1536523500
2018,1,ARI,6,WAS,24,9,9,1536524700
2018,1,CAR,16,DAL,8,9,9,1536524700
2018,1,DEN,27,SEA,24,9,9,1536524700
2018,1,GB,24,CHI,23,9,9,1536538800
2018,1,DET,17,NYJ,48,9,10,1536621000
2018,1,OAK,13,LA,33,9,10,1536632400
2018,2,CIN,34,BAL,23,9,13,1536884400
2018,2,ATL,31,CAR,24,9,16,1537117200
2018,2,BUF,20,LAC,31,9,16,1537117200
2018,2,GB,29,MIN,29,9,16,1537117200
2018,2,NO,21,CLE,18,9,16,1537117200
2018,2,NYJ,12,MIA,20,9,16,1537117200
2018,2,PIT,37,KC,42,9,16,1537117200
2018,2,TB,27,PHI,21,9,16,1537117200
2018,2,TEN,20,HOU,17,9,16,1537117200
2018,2,WAS,9,IND,21,9,16,1537117200
2018,2,LA,34,ARI,0,9,16,1537128300
2018,2,SF,30,DET,27,9,16,1537128300
2018,2,DEN,20,OAK,19,9,16,1537129500
2018,2,JAX,31,NE,20,9,16,1537129500
2018,2,DAL,20,NYG,13,9,16,1537143600
2018,2,CHI,24,SEA,17,9,17,1537229700
2018,3,CLE,21,NYJ,17,9,20,1537489200
